customer_id,transaction_date,amount,region
294,2024-10-18,49.0,台北
294,2024-11-27,46.0,台北
294,2024-12-22,2245.0,台北
295,2024-01-09,522.0,台南
295,2024-03-14,502.0,台南
295,2024-04-19,466.0,台南
295,2024-05-13,516.0,台南
295,2024-06-13,560.0,台南
295,2024-07-10,476.0,台南
295,2024-08-13,559.0,台南
295,2024-09-24,465.0,台南
295,2024-10-21,471.0,台南
296,2024-09-26,560.0,台南
296,2024-10-23,572.0,台南
296,2024-12-19,4851.0,台南
297,2024-01-25,530.0,新竹
297,2024-04-09,4788.0,新竹
298,2024-01-20,53.0,新竹
299,2024-06-16,495.0,台北
301,2024-12-13,573.0,台中
302,2024-01-14,454.0,台北
302,2024-02-17,3534.0,台北
302,2024-03-16,564.0,台北
302,2024-05-11,457.0,台北
302,2024-06-26,507.0,台北
303,2024-11-27,48.0,台南
303,2024-12-01,47.0,台南
306,2024-10-11,574.0,台中
306,2024-11-01,468.0,台中
306,2024-12-21,481.0,台中
307,2024-01-13,51.0,新竹
307,2024-02-13,55.0,新竹
307,2024-03-14,48.0,新竹
307,2024-04-25,3217.0,新竹
307,2024-05-04,54.0,新竹
307,2024-06-07,48.0,新竹
307,2024-07-26,45.0,新竹
307,2024-08-01,48.0,新竹
307,2024-09-02,56.0,新竹
307,2024-11-06,1589.0,新竹
307,2024-12-02,4675.0,新竹
308,2024-01-04,56.0,台中
308,2024-02-21,55.0,台中
308,2024-03-14,3101.0,台中
308,2024-04-12,44.0,台中
308,2024-06-03,54.0,台中
309,2024-04-06,50.0,台北
311,2024-11-16,46.0,台北
312,2024-10-25,458.0,新竹
312,2024-12-20,529.0,新竹
316,2024-09-05,47.0,高雄
316,2024-11-19,1484.0,高雄
316,2024-12-22,4944.0,高雄
317,2024-07-15,44.0,高雄
317,2024-08-04,1348.0,高雄
317,2024-09-13,46.0,高雄
317,2024-10-27,54.0,高雄
317,2024-11-28,56.0,高雄
317,2024-12-01,47.0,高雄
318,2024-01-01,483.0,台南
318,2024-03-23,3396.0,台南
319,2024-05-24,451.0,新竹
319,2024-06-14,537.0,新竹
319,2024-07-26,550.0,新竹
319,2024-08-01,558.0,新竹
319,2024-09-25,518.0,新竹
319,2024-10-19,531.0,新竹
319,2024-11-22,488.0,新竹
320,2024-02-28,459.0,台中
320,2024-04-07,513.0,台中
320,2024-05-25,529.0,台中
320,2024-06-28,539.0,台中
320,2024-07-18,530.0,台中
320,2024-08-27,519.0,台中
320,2024-10-20,472.0,台中
320,2024-11-20,452.0,台中
320,2024-12-13,465.0,台中
321,2024-01-04,52.0,高雄
321,2024-02-04,45.0,高雄
321,2024-03-23,2432.0,高雄
321,2024-04-20,51.0,高雄
321,2024-06-20,47.0,高雄
321,2024-07-06,49.0,高雄
322,2024-07-04,450.0,高雄
322,2024-08-22,485.0,高雄
322,2024-09-02,455.0,高雄
322,2024-10-22,2969.0,高雄
322,2024-11-12,519.0,高雄
323,2024-01-01,3363.0,台南
323,2024-02-25,149.0,台南
323,2024-03-05,170.0,台南
323,2024-04-10,147.0,台南
324,2024-02-26,570.0,台北
324,2024-03-14,451.0,台北
324,2024-04-01,518.0,台北
324,2024-05-13,515.0,台北
324,2024-06-20,490.0,台北
324,2024-07-17,552.0,台北
324,2024-09-05,528.0,台北
324,2024-11-26,480.0,台北
326,2024-06-10,55.0,台北
326,2024-09-27,45.0,台北
326,2024-10-19,3320.0,台北
326,2024-11-13,44.0,台北
326,2024-12-05,52.0,台北
328,2024-12-24,171.0,台中
329,2024-06-04,544.0,台南
329,2024-08-21,450.0,台南
329,2024-09-27,472.0,台南
329,2024-10-13,455.0,台南
329,2024-11-03,480.0,台南
329,2024-12-15,509.0,台南
330,2024-01-11,520.0,新竹
330,2024-02-14,572.0,新竹
330,2024-03-28,520.0,新竹
330,2024-04-04,2764.0,新竹
330,2024-05-20,678.0,新竹
332,2024-01-23,534.0,新竹
332,2024-03-16,4396.0,新竹
332,2024-04-17,471.0,新竹
332,2024-05-06,498.0,新竹
332,2024-06-22,535.0,新竹
332,2024-07-11,509.0,新竹
332,2024-08-10,536.0,新竹
332,2024-10-27,536.0,新竹
332,2024-11-13,570.0,新竹
332,2024-12-23,1424.0,新竹
334,2024-01-11,491.0,台北
334,2024-02-14,3117.0,台北
334,2024-03-24,524.0,台北
334,2024-05-16,508.0,台北
334,2024-06-22,484.0,台北
334,2024-07-01,558.0,台北
334,2024-10-07,460.0,台北
334,2024-11-25,571.0,台北
334,2024-12-24,3399.0,台北
336,2024-03-23,152.0,高雄
336,2024-04-11,148.0,高雄
336,2024-05-16,136.0,高雄
336,2024-06-24,153.0,高雄
336,2024-07-11,144.0,高雄
336,2024-10-07,169.0,高雄
336,2024-11-06,147.0,高雄
336,2024-12-09,170.0,高雄
337,2024-02-13,157.0,高雄
337,2024-03-20,154.0,高雄
337,2024-04-21,147.0,高雄
337,2024-05-25,141.0,高雄
337,2024-07-27,136.0,高雄
337,2024-08-01,142.0,高雄
337,2024-09-19,887.0,高雄
337,2024-11-21,146.0,高雄
340,2024-04-10,48.0,高雄
342,2024-01-21,858.0,高雄
342,2024-04-25,468.0,高雄
342,2024-05-11,567.0,高雄
342,2024-06-27,545.0,高雄
342,2024-07-10,512.0,高雄
342,2024-09-11,557.0,高雄
342,2024-10-27,516.0,高雄
342,2024-11-12,503.0,高雄
342,2024-12-17,531.0,高雄
343,2024-03-15,3467.0,台南
343,2024-04-21,158.0,台南
343,2024-05-08,138.0,台南
343,2024-06-24,165.0,台南
343,2024-08-16,144.0,台南
343,2024-09-24,144.0,台南
343,2024-10-15,913.0,台南
343,2024-11-01,158.0,台南
343,2024-12-16,152.0,台南
345,2024-01-18,56.0,高雄
346,2024-03-26,139.0,台南
346,2024-04-21,157.0,台南
346,2024-05-22,170.0,台南
346,2024-06-05,149.0,台南
346,2024-07-20,4437.0,台南
347,2024-11-18,160.0,台中
348,2024-10-22,149.0,新竹
350,2024-01-16,153.0,台中
350,2024-02-24,163.0,台中
350,2024-03-07,146.0,台中
350,2024-04-28,146.0,台中
350,2024-05-10,705.0,台中
350,2024-06-09,646.0,台中
350,2024-07-24,156.0,台中
351,2024-09-25,50.0,台中
351,2024-10-14,53.0,台中
351,2024-11-07,52.0,台中
351,2024-12-19,55.0,台中
352,2024-05-06,746.0,台北
355,2024-06-07,564.0,台南
356,2024-01-22,451.0,新竹
356,2024-02-19,473.0,新竹
357,2024-06-07,53.0,台南
357,2024-08-24,56.0,台南
358,2024-02-21,145.0,高雄
358,2024-03-24,169.0,高雄
358,2024-04-06,160.0,高雄
358,2024-05-05,143.0,高雄
358,2024-06-04,169.0,高雄
358,2024-07-19,157.0,高雄
358,2024-09-21,165.0,高雄
358,2024-10-01,3764.0,高雄
358,2024-11-15,162.0,高雄
358,2024-12-18,150.0,高雄
359,2024-06-14,457.0,台北
359,2024-07-27,1214.0,台北
359,2024-08-08,558.0,台北
361,2024-01-20,4778.0,台中
361,2024-02-08,49.0,台中
361,2024-03-11,55.0,台中
363,2024-01-22,2016.0,新竹
363,2024-03-22,48.0,新竹
363,2024-04-18,52.0,新竹
363,2024-05-11,55.0,新竹
363,2024-06-25,54.0,新竹
363,2024-07-13,52.0,新竹
363,2024-08-09,46.0,新竹
363,2024-09-20,45.0,新竹
363,2024-10-08,49.0,新竹
363,2024-11-03,54.0,新竹
363,2024-12-24,45.0,新竹
366,2024-01-19,151.0,高雄
366,2024-02-02,143.0,高雄
366,2024-04-28,148.0,高雄
366,2024-05-26,159.0,高雄
366,2024-06-23,161.0,高雄
366,2024-07-03,146.0,高雄
366,2024-08-25,164.0,高雄
366,2024-09-10,1143.0,高雄
366,2024-10-03,155.0,高雄
366,2024-11-25,165.0,高雄
367,2024-01-01,168.0,新竹
367,2024-02-20,149.0,新竹
368,2024-10-28,146.0,台中
368,2024-11-24,148.0,台中
368,2024-12-21,141.0,台中
369,2024-01-16,512.0,台北
370,2024-03-06,464.0,高雄
370,2024-04-25,492.0,高雄
372,2024-02-27,52.0,新竹
372,2024-04-26,52.0,新竹
373,2024-10-17,547.0,台中
373,2024-11-19,2008.0,台中
374,2024-01-27,2979.0,台北
375,2024-11-28,733.0,台中
375,2024-12-07,937.0,台中
376,2024-08-14,55.0,高雄
376,2024-09-25,45.0,高雄
376,2024-11-27,49.0,高雄
377,2024-01-14,50.0,台南
377,2024-04-08,54.0,台南
377,2024-05-28,50.0,台南
377,2024-06-10,45.0,台南
377,2024-07-28,45.0,台南
377,2024-09-24,50.0,台南
377,2024-11-13,47.0,台南
377,2024-12-06,55.0,台南
379,2024-08-25,3916.0,台北
379,2024-09-20,146.0,台北
379,2024-10-18,2680.0,台北
379,2024-11-07,162.0,台北
379,2024-12-15,157.0,台北
380,2024-11-25,498.0,台南
380,2024-12-21,512.0,台南
381,2024-10-20,1784.0,新竹
381,2024-11-26,491.0,新竹
381,2024-12-21,484.0,新竹
384,2024-01-05,498.0,台中
384,2024-02-17,535.0,台中
385,2024-08-03,135.0,新竹
389,2024-08-15,4949.0,台中
390,2024-07-20,150.0,台南
391,2024-08-21,50.0,台南
391,2024-09-17,51.0,台南
391,2024-10-06,48.0,台南
392,2024-01-04,136.0,台中
392,2024-02-14,140.0,台中
393,2024-03-02,470.0,新竹
393,2024-04-24,549.0,新竹
393,2024-05-10,4670.0,新竹
393,2024-06-20,493.0,新竹
393,2024-07-22,527.0,新竹
393,2024-08-13,518.0,新竹
395,2024-07-27,134.0,台北
395,2024-08-04,1447.0,台北
395,2024-09-11,160.0,台北
395,2024-10-15,152.0,台北
398,2024-03-21,145.0,台北
398,2024-04-06,171.0,台北
398,2024-05-03,150.0,台北
398,2024-06-22,140.0,台北
398,2024-07-21,141.0,台北
398,2024-08-20,169.0,台北
398,2024-09-17,165.0,台北
398,2024-10-03,152.0,台北
398,2024-11-24,171.0,台北
398,2024-12-04,151.0,台北
399,2024-12-14,464.0,台北
401,2024-12-05,162.0,台中
403,2024-06-07,139.0,台北
403,2024-07-18,152.0,台北
403,2024-08-14,168.0,台北
403,2024-09-12,159.0,台北
403,2024-12-07,146.0,台北
404,2024-09-15,53.0,台中
404,2024-10-20,51.0,台中
404,2024-11-10,51.0,台中
404,2024-12-10,56.0,台中
406,2024-01-23,1181.0,台中
406,2024-02-10,53.0,台中
408,2024-06-14,50.0,台北
408,2024-08-07,48.0,台北
408,2024-09-12,45.0,台北
408,2024-10-09,585.0,台北
411,2024-10-24,161.0,台南
411,2024-12-08,171.0,台南
412,2024-07-24,148.0,高雄
412,2024-08-10,1947.0,高雄
412,2024-09-22,144.0,高雄
412,2024-11-09,152.0,高雄
412,2024-12-11,145.0,高雄
413,2024-01-21,453.0,台北
413,2024-02-14,530.0,台北
413,2024-04-04,544.0,台北
413,2024-06-05,534.0,台北
416,2024-05-12,137.0,高雄
416,2024-06-05,135.0,高雄
416,2024-07-02,142.0,高雄
419,2024-07-04,49.0,台南
419,2024-08-04,48.0,台南
421,2024-03-07,2968.0,新竹
421,2024-04-19,499.0,新竹
423,2024-01-26,52.0,高雄
423,2024-02-07,48.0,高雄
423,2024-03-27,47.0,高雄
423,2024-04-04,45.0,高雄
423,2024-05-13,56.0,高雄
424,2024-04-13,56.0,台北
426,2024-10-02,161.0,台北
426,2024-11-07,2930.0,台北
426,2024-12-09,136.0,台北
427,2024-01-24,4785.0,台北
427,2024-02-25,50.0,台北
427,2024-03-07,54.0,台北
428,2024-03-06,137.0,台北
428,2024-04-05,1976.0,台北
428,2024-05-26,138.0,台北
428,2024-06-11,141.0,台北
428,2024-07-26,156.0,台北
428,2024-08-04,146.0,台北
428,2024-10-28,166.0,台北
430,2024-02-26,142.0,台中
430,2024-04-18,150.0,台中
430,2024-05-14,139.0,台中
430,2024-06-15,150.0,台中
430,2024-07-08,134.0,台中
431,2024-09-16,53.0,新竹
431,2024-10-24,48.0,新竹
431,2024-11-01,51.0,新竹
431,2024-12-03,981.0,新竹
432,2024-10-24,55.0,新竹
432,2024-11-14,4586.0,新竹
432,2024-12-16,2579.0,新竹
433,2024-01-03,146.0,台南
433,2024-02-02,142.0,台南
433,2024-03-21,154.0,台南
433,2024-04-22,3819.0,台南
435,2024-12-21,142.0,台中
438,2024-01-19,55.0,新竹
465,2024-12-12,136.0,新竹
438,2024-04-13,52.0,新竹
438,2024-05-20,53.0,新竹
438,2024-06-05,46.0,新竹
438,2024-07-01,46.0,新竹
438,2024-08-06,50.0,新竹
438,2024-09-18,54.0,新竹
438,2024-10-25,53.0,新竹
438,2024-11-25,55.0,新竹
439,2024-12-11,50.0,台中
440,2024-04-07,47.0,高雄
441,2024-03-28,52.0,台北
441,2024-04-19,1827.0,台北
441,2024-05-01,53.0,台北
441,2024-06-22,50.0,台北
441,2024-08-21,45.0,台北
441,2024-09-01,45.0,台北
442,2024-01-17,490.0,新竹
442,2024-02-13,525.0,新竹
442,2024-03-27,516.0,新竹
443,2024-06-26,554.0,台南
446,2024-03-19,452.0,台南
446,2024-04-01,512.0,台南
446,2024-05-09,473.0,台南
446,2024-06-10,456.0,台南
446,2024-07-09,570.0,台南
446,2024-08-21,484.0,台南
446,2024-09-26,541.0,台南
446,2024-10-05,466.0,台南
446,2024-11-02,535.0,台南
446,2024-12-01,533.0,台南
447,2024-12-05,3077.0,高雄
448,2024-12-08,1299.0,新竹
450,2024-09-08,555.0,台南
450,2024-10-12,1799.0,台南
450,2024-11-24,562.0,台南
450,2024-12-16,490.0,台南
453,2024-08-06,55.0,台南
453,2024-09-19,48.0,台南
453,2024-10-16,51.0,台南
453,2024-11-20,54.0,台南
453,2024-12-14,48.0,台南
454,2024-01-21,1365.0,高雄
457,2024-06-19,1342.0,新竹
457,2024-07-25,522.0,新竹
457,2024-08-21,488.0,新竹
457,2024-09-04,540.0,新竹
457,2024-10-01,4581.0,新竹
457,2024-12-24,566.0,新竹
458,2024-01-27,2026.0,台南
458,2024-02-14,171.0,台南
459,2024-01-25,508.0,台南
460,2024-11-07,45.0,台北
461,2024-02-12,46.0,台北
461,2024-03-28,55.0,台北
461,2024-04-01,53.0,台北
461,2024-06-03,56.0,台北
461,2024-07-26,1282.0,台北
461,2024-08-15,2239.0,台北
461,2024-09-27,53.0,台北
461,2024-11-19,54.0,台北
462,2024-05-24,3100.0,台中
463,2024-06-28,167.0,高雄
463,2024-07-05,156.0,高雄
463,2024-08-13,159.0,高雄
463,2024-09-28,3468.0,高雄
463,2024-10-18,143.0,高雄
464,2024-06-07,450.0,台北
464,2024-07-01,558.0,台北
464,2024-08-09,512.0,台北
464,2024-09-19,488.0,台北
464,2024-10-16,2285.0,台北
464,2024-11-10,540.0,台北
464,2024-12-16,509.0,台北
465,2024-10-10,167.0,新竹
466,2024-08-19,555.0,台南
466,2024-09-02,466.0,台南
466,2024-10-05,457.0,台南
467,2024-01-14,4279.0,台南
467,2024-02-22,141.0,台南
467,2024-03-18,149.0,台南
467,2024-04-05,154.0,台南
467,2024-05-26,157.0,台南
467,2024-06-07,166.0,台南
467,2024-07-27,160.0,台南
467,2024-08-06,1570.0,台南
468,2024-08-24,158.0,台北
468,2024-09-03,148.0,台北
468,2024-10-23,155.0,台北
468,2024-11-16,169.0,台北
469,2024-12-09,144.0,台北
471,2024-01-05,502.0,台南
471,2024-02-11,463.0,台南
471,2024-03-24,481.0,台南
471,2024-05-03,449.0,台南
471,2024-06-23,481.0,台南
471,2024-07-09,514.0,台南
471,2024-08-09,2588.0,台南
471,2024-09-28,490.0,台南
471,2024-10-18,457.0,台南
472,2024-12-12,478.0,新竹
474,2024-10-22,4070.0,新竹
474,2024-11-20,46.0,新竹
474,2024-12-27,47.0,新竹
476,2024-10-07,53.0,新竹
476,2024-11-03,49.0,新竹
477,2024-01-07,151.0,新竹
477,2024-03-03,145.0,新竹
477,2024-04-20,142.0,新竹
477,2024-06-26,163.0,新竹
478,2024-03-10,171.0,台南
478,2024-05-01,151.0,台南
478,2024-06-27,137.0,台南
478,2024-07-22,136.0,台南
478,2024-09-24,141.0,台南
478,2024-12-18,134.0,台南
480,2024-08-14,2240.0,高雄
480,2024-09-14,157.0,高雄
480,2024-10-21,168.0,高雄
480,2024-11-12,162.0,高雄
481,2024-01-01,454.0,高雄
481,2024-04-28,528.0,高雄
483,2024-07-03,56.0,台南
484,2024-01-03,1246.0,台北
485,2024-12-28,1643.0,高雄
488,2024-08-18,147.0,台南
488,2024-10-12,139.0,台南
488,2024-11-24,167.0,台南
488,2024-12-18,156.0,台南
491,2024-01-26,149.0,新竹
491,2024-02-02,159.0,新竹
491,2024-03-01,136.0,新竹
491,2024-04-03,148.0,新竹
491,2024-05-10,4362.0,新竹
491,2024-07-10,149.0,新竹
491,2024-08-15,152.0,新竹
491,2024-09-11,140.0,新竹
491,2024-10-03,3527.0,新竹
495,2024-04-28,475.0,新竹
495,2024-05-20,535.0,新竹
497,2024-11-21,157.0,台南
497,2024-12-23,3150.0,台南
498,2024-09-25,2663.0,台南
498,2024-10-22,2120.0,台南
498,2024-11-22,163.0,台南
498,2024-12-20,4976.0,台南
499,2024-11-23,4840.0,高雄
499,2024-12-15,152.0,高雄
500,2024-12-04,137.0,新竹
179,2024-08-18,2276.0,台中
34,2024-09-18,261.0,台北
104,2024-10-13,240.0,台中
18,2024-11-19,401.0,台南
490,2024-01-13,42.0,台南
67,2024-03-09,284.0,高雄
476,2024-12-18,27.0,新竹
357,2024-06-09,2426.0,台南
307,2024-04-12,16.0,新竹
122,2024-09-18,25.0,台中
21,2024-08-24,38.0,高雄
229,2024-04-09,320.0,新竹
435,2024-12-10,87.0,台中
283,2024-08-28,67.0,新竹
351,2024-08-04,25.0,台中
376,2024-11-20,4689.0,高雄
347,2024-11-02,107.0,台中
172,2024-03-13,29.0,高雄
18,2024-12-27,163.0,台南
76,2024-07-28,36.0,台中
239,2024-06-10,420.0,高雄
393,2024-07-01,263.0,新竹
326,2024-11-22,28.0,台北
477,2024-04-03,57.0,新竹
18,2024-12-11,215.0,台南
86,2024-05-25,45.0,台北
158,2024-02-22,318.0,高雄
21,2024-03-08,32.0,高雄
50,2024-06-03,68.0,新竹
358,2024-04-20,108.0,高雄
346,2024-06-21,83.0,台南
460,2024-11-08,36.0,台北
25,2024-06-21,24.0,台南
491,2024-02-26,101.0,新竹
243,2024-07-02,2979.0,台南
491,2024-06-11,68.0,新竹
94,2024-05-07,36.0,台南
110,2024-02-28,109.0,台北
18,2024-08-18,315.0,台南
193,2024-06-15,317.0,台中
352,2024-05-12,122.0,台北
124,2024-10-17,316.0,台南
430,2024-02-13,83.0,台中
59,2024-03-24,216.0,高雄
154,2024-08-03,238.0,台北
243,2024-07-06,162.0,台南
37,2024-12-13,40.0,台北
317,2024-11-06,32.0,高雄
173,2024-04-14,98.0,新竹
131,2024-07-19,267.0,新竹
171,2024-01-03,27.0,高雄
197,2024-12-05,21.0,台南
428,2024-05-17,44.0,台北
247,2024-11-08,28.0,高雄
332,2024-12-07,305.0,新竹
132,2024-04-20,24.0,台北
246,2024-03-09,25.0,台南
18,2024-12-10,135.0,台南
332,2024-12-01,304.0,新竹
481,2024-03-25,180.0,高雄
276,2024-06-17,154.0,台中
406,2024-02-03,32.0,台中
197,2024-12-09,11.0,台南
164,2024-10-17,183.0,台中
109,2024-12-17,20.0,台中
30,2024-02-19,175.0,台南
113,2024-05-21,25.0,高雄
11,2024-08-21,22.0,台北
85,2024-12-08,33.0,新竹
428,2024-09-23,77.0,台北
223,2024-12-08,246.0,台北
280,2024-10-19,4671.0,新竹
8,2024-07-02,76.0,新竹
206,2024-11-18,313.0,台南
272,2024-01-22,2790.0,新竹
197,2024-12-26,813.0,台南
131,2024-02-21,249.0,新竹
132,2024-05-21,3937.0,台北
114,2024-11-22,58.0,台北
346,2024-02-07,91.0,台南
428,2024-10-03,126.0,台北
384,2024-02-16,211.0,台中
164,2024-08-07,358.0,台中
52,2024-10-07,224.0,新竹
197,2024-12-02,16.0,台南
246,2024-05-22,18.0,台南
85,2024-10-25,34.0,新竹
466,2024-09-09,170.0,台南
361,2024-03-04,1296.0,台中
301,2024-11-19,4536.0,台中
146,2024-05-14,27.0,新竹
441,2024-07-13,3814.0,台北
141,2024-10-19,297.0,台中
173,2024-03-07,101.0,新竹
117,2024-02-15,36.0,台南
350,2024-04-22,85.0,台中
297,2024-03-28,2273.0,新竹
253,2024-11-26,29.0,高雄
435,2024-12-14,28.0,台中
477,2024-05-16,103.0,新竹
88,2024-01-14,2841.0,高雄
408,2024-06-01,978.0,台北
275,2024-03-16,4236.0,台南
180,2024-02-22,72.0,高雄
323,2024-01-09,96.0,台南
34,2024-10-26,297.0,台北
114,2024-06-05,65.0,台北
191,2024-02-21,66.0,台中
7,2024-11-22,35.0,高雄
70,2024-12-04,84.0,台北
411,2024-12-05,125.0,台南
328,2024-12-14,93.0,台中
245,2024-09-28,396.0,台北
464,2024-10-19,217.0,台北
22,2024-03-12,202.0,台南
216,2024-07-24,325.0,高雄
377,2024-06-15,32.0,台南
438,2024-11-15,3446.0,新竹
131,2024-02-02,257.0,新竹
428,2024-04-16,58.0,台北
154,2024-04-12,328.0,台北
328,2024-12-13,92.0,台中
114,2024-09-04,72.0,台北
74,2024-07-07,92.0,高雄
477,2024-03-21,55.0,新竹
423,2024-02-18,21.0,高雄
474,2024-12-19,21.0,新竹
450,2024-10-28,173.0,台南
140,2024-11-26,105.0,台中
243,2024-07-18,198.0,台南
432,2024-09-07,28.0,新竹
85,2024-09-01,23.0,新竹
6,2024-06-09,111.0,高雄
244,2024-10-15,383.0,台中
366,2024-08-09,59.0,高雄
223,2024-12-22,138.0,台北
403,2024-09-23,48.0,台北
180,2024-05-20,69.0,高雄
184,2024-08-21,75.0,台南
164,2024-09-24,425.0,台中
23,2024-01-26,25.0,新竹
259,2024-10-03,92.0,新竹
18,2024-08-18,326.0,台南
61,2024-10-23,280.0,台南
334,2024-02-16,406.0,台北
293,2024-12-04,16.0,台南
376,2024-11-23,22.0,高雄
295,2024-03-08,342.0,台南
166,2024-06-12,1873.0,高雄
408,2024-05-07,17.0,台北
446,2024-05-25,3124.0,台南
243,2024-01-02,360.0,台南
180,2024-02-06,96.0,高雄
329,2024-07-18,331.0,台南
179,2024-08-21,187.0,台中
141,2024-05-24,191.0,台中
275,2024-02-18,116.0,台南
221,2024-10-13,1740.0,高雄
395,2024-07-10,96.0,台北
248,2024-03-04,200.0,高雄
294,2024-01-25,2315.0,台北
78,2024-04-17,32.0,台南
46,2024-04-14,30.0,新竹
197,2024-12-08,2206.0,台南
294,2024-06-19,18.0,台北
245,2024-03-04,171.0,台北
376,2024-08-02,17.0,高雄
97,2024-12-27,109.0,台南
180,2024-03-01,4306.0,高雄
403,2024-09-07,121.0,台北
398,2024-05-01,107.0,台北
22,2024-01-17,200.0,台南
491,2024-08-02,68.0,新竹
226,2024-03-28,350.0,台南
343,2024-03-19,57.0,台南
18,2024-12-14,52.0,台南
104,2024-09-13,274.0,台中
173,2024-03-27,50.0,新竹
267,2024-03-18,65.0,新竹
218,2024-04-09,340.0,新竹
245,2024-09-21,378.0,台北
234,2024-11-14,181.0,新竹
99,2024-01-19,178.0,新竹
206,2024-12-08,329.0,台南
51,2024-02-09,108.0,高雄
438,2024-11-17,16.0,新竹
205,2024-05-27,3877.0,台北
67,2024-09-11,181.0,高雄
322,2024-07-26,247.0,高雄
423,2024-02-15,30.0,高雄
326,2024-12-06,908.0,台北
183,2024-12-17,24.0,高雄
334,2024-12-14,410.0,台北
16,2024-04-07,3396.0,台中
463,2024-06-27,50.0,高雄
44,2024-05-12,104.0,台南
244,2024-01-15,362.0,台中
160,2024-02-15,103.0,新竹
393,2024-07-21,230.0,新竹
154,2024-04-23,255.0,台北
491,2024-06-09,52.0,新竹
471,2024-09-19,350.0,台南
357,2024-08-12,29.0,台南
358,2024-10-22,1843.0,高雄
347,2024-12-05,48.0,台中
259,2024-12-14,2197.0,新竹
136,2024-05-13,327.0,台南
373,2024-10-20,433.0,台中
33,2024-05-18,149.0,台南
221,2024-10-23,1705.0,高雄
107,2024-09-24,17.0,台北
438,2024-06-01,30.0,新竹
205,2024-03-17,36.0,台北
337,2024-07-01,86.0,高雄
184,2024-08-21,84.0,台南
463,2024-07-06,62.0,高雄
259,2024-12-03,2286.0,新竹
130,2024-05-12,364.0,新竹
225,2024-05-03,114.0,新竹
379,2024-11-09,110.0,台北
78,2024-08-02,1158.0,台南
288,2024-03-24,65.0,台南
491,2024-01-20,119.0,新竹
191,2024-05-24,1415.0,台中
363,2024-04-12,41.0,新竹
8,2024-12-24,47.0,新竹
321,2024-01-04,39.0,高雄
244,2024-11-17,3046.0,台中
27,2024-09-18,21.0,高雄
218,2024-05-18,182.0,新竹
243,2024-11-12,275.0,台南
146,2024-07-16,41.0,新竹
491,2024-06-21,38.0,新竹
206,2024-04-04,288.0,台南
81,2024-12-21,63.0,台南
465,2024-10-27,3325.0,新竹
171,2024-02-20,23.0,高雄
275,2024-03-20,44.0,台南
477,2024-04-11,29.0,新竹
180,2024-09-14,129.0,高雄
30,2024-04-09,286.0,台南
311,2024-12-20,24.0,台北
495,2024-05-14,307.0,新竹
205,2024-05-01,6.0,台北
211,2024-06-20,78.0,台中
259,2024-09-15,87.0,新竹
227,2024-11-06,23.0,高雄
132,2024-06-20,3497.0,台北
330,2024-03-23,198.0,新竹
342,2024-05-07,296.0,高雄
67,2024-06-20,275.0,高雄
324,2024-04-26,263.0,台北
428,2024-03-05,97.0,台北
139,2024-12-27,2028.0,台南
37,2024-12-15,31.0,台北
205,2024-03-08,20.0,台北
307,2024-06-04,21.0,新竹
357,2024-07-12,2616.0,台南
225,2024-09-02,95.0,新竹
262,2024-06-14,35.0,台南
173,2024-03-23,44.0,新竹
158,2024-02-11,255.0,高雄
443,2024-06-21,114.0,台南
50,2024-03-08,49.0,新竹
481,2024-03-19,116.0,高雄
428,2024-04-07,26.0,台北
23,2024-01-22,26.0,新竹
239,2024-09-13,1302.0,高雄
247,2024-05-12,30.0,高雄
384,2024-04-10,350.0,台中
278,2024-12-15,227.0,台南
50,2024-02-09,2352.0,新竹
358,2024-04-18,76.0,高雄
139,2024-12-09,19.0,台南
202,2024-08-01,328.0,台中
179,2024-01-11,367.0,台中
180,2024-02-23,29.0,高雄
334,2024-04-08,249.0,台北
179,2024-08-05,104.0,台中
