customer_id,transaction_date,amount,region
275,2024-05-23,135,台南
275,2024-06-21,146,台南
275,2024/07/26,149, 台南
275,2024-08-01,140,台南
275,2024-09-03,137,台南
275,2024-10-26,4557,台南
275,2024-11-28,157,台南
275,2024-12-23,155,臺南
276,2024-04-04,472,台中
276,2024-05-08,502,taichung 
276,2024-06-22,456,臺中
276,2024-07-03,472,台中市
276,2024-08-22,481,台中
276,2024/09/04,518,台中
276,2024-10-26,NT$510,臺中
276,2024-11-04,522,Taichung
276,2024-12-18,565,台中
278,2024-06-28,494,台南
278,2024年07月12日,543,台南市
278,2024-08-23,544,台南
278,2024-09-10,NT$572,台南
278,2024-10-22,544,Tainan
278,2024-11-23,"4,472",台南
278,2024-12-22,2299,台南
279,2024-01-27,2463,台中 
279,2024-02-23,46,台中
505,2024-09-08,46,新竹
280,2024-10-13,44, 新竹
280,2024年11月10日,50,新竹
503,2024-12-07,46,新竹
281,2024-02-21,158, 高雄
281,2024-03-12,-169,高雄
282,2024-01-23,待確認,台北
282,2024-02-03,513,台北
282,2024-03-04,570,台北
282,2024-04-13,472,台北市
282,2024/05/24,573,台北
282,2024-06-17,570,台北
283,2024-01-19,161,Hsinchu
283,2024/02/19,164,新竹
283,2024-03-15,140, 新竹
283,2024-04-25,161,新竹 
283,2024-05-06,141,hsinchu
283,2024-06-11,137,新竹
283,2024-07-19,148,hsinchu
283,2024-08-27,145,新竹
284,2024-06-08,4572,台南
284,2024-07-09,153,台南市
284,2024-08-13,,台南
285,2024-01-03,136,新竹市
285,2024-02-14,-162,新竹
285,2024-03-22,139,新竹
285,2024-04-12,161,新竹市
285,2024-05-05,4304,新竹 
285,2024-06-04,137,Hsinchu
286,2024-06-05,49,台中
286,2024/07/14,53,台中
286,2024/08/13,51,台中
286,2024-09-05,50,台中
286,2024-10-19,52,台中 
286,2024-11-27,45,taichung 
286,2024-12-12,53,台中
288,2024-01-19,152,台南
288,2024-02-26,-145,台南市
288,2024/03/09,156,台南
288,2024-04-17,164,台南
288,2024-05-20,143,台南
290,2024-07-03,521,新竹
290,2024/08/17,478,新竹 
507,2024-09-05,477, 新竹
290,2024-10-09,2000,新竹 
290,2024/11/06,461,新竹
290,2024-12-13,471,新竹
291,2024-08-12,171,新竹
291,2024-09-27,159,新竹
291,2024-10-14,168,新竹
291,2024-11-06,-145,新竹
291,2024-12-23,161,新竹
292,2024-01-14,-566,台北
292,2024年02月21日,552,台北
293,2024-12-28,46,台南
294,2024-01-05,2328,臺北
294,2024/02/23,52,台北
294,2024/03/06,48,臺北
294,2024-04-10,47,台北
294,2024-05-19,48,台北
294,2024-06-21,-50,台北
294,2024-07-03,50,台北
294,2024-08-24,48,臺北
505,2024-09-13,47,台北
294,2024-10-18,49,台北
294,2024-11-27,NT$46,台北
294,2024-12-22,2245,Taipei
295,2024-01-09,522,tainan
295,2024-02-20,-475,Tainan
295,2024-03-14,502,台南市
295,2024-04-19,466,台南
295,2024-05-13,516,台南
295,2024年06月13日,560, 台南
295,2024-07-10,476,台南
295,2024年08月13日,559,台南
295,2024-09-24,465,台南
295,2024-10-21,471,台南
296,2024-09-26,560,台南
296,2024-10-23,572, 台南
296,2024-11-24,-503,台南市
296,2024-12-19,4851,台南
297,2024-01-25,530,新竹 
297,2024-02-15,-569,新竹
297,2024-03-24,-522,新竹
297,2024-04-09,4788,hsinchu
298,2024-01-20,53,新竹
299,2024-04-25,-457,taipei
510,2024-05-22,531,台北
299,2024-06-16,495,台北
301,2024-11-12,-507,台中
301,2024-12-13,573,台中
302,2024-01-14,454,台北
302,2024-02-17,3534,台北
302,2024-03-16,564,臺北
504,2024-04-25,469, 台北
302,2024-05-11,457,台北
302,2024-06-26,507,台北市
303,2024-11-27,48,台南
303,2024-12-01,47,台南
306,2024-10-11,574,台中
306,2024-11-01,468,台中市
306,2024/12/21,481,台中
307,2024-01-13,51,新竹市
307,2024-02-13,55,新竹
307,2024-03-14,48,新竹
307,2024-04-25,3217,新竹
307,2024-05-04,54,hsinchu
307,2024-06-07,48,新竹
307,2024-07-26,45,新竹
307,2024-08-01,48,新竹
307,2024-09-02,56,新竹
307,2024-10-09,-48,新竹
307,2024-11-06,1589,新竹
307,2024-12-02,4675,新竹 
308,2024-01-04,56,taichung 
308,2024-02-21,55,taichung 
308,2024-03-14,3101,台中市
308,2024-04-12,44,台中
308,2024-05-15,-50,台中 
308,2024-06-03,54,台中
309,2024-04-06,50,台北
311,2024-11-16,46,Taipei
311,2024-12-24,-47,台北
312,2024-10-25,458,新竹
312,2024-11-18,-474,新竹
312,2024-12-20,529,新竹
314,2024-01-02,148,新竹
314,2024-02-04,136,新竹
316,2024-09-05,47,高雄
316,2024-10-02,-52,高雄
316,2024-11-19,"1,484",高雄
316,2024-12-22,4944,高雄
317,2024-07-15,44,Kaohsiung
317,2024-08-04,"1,348",kaohsiung
317,2024-09-13,46,高雄
317,2024-10-27,54,高雄
317,2024-11-28,56,kaohsiung
317,2024年12月01日,47,高雄
318,2024-01-01,483,tainan
318,2024-02-02,待確認,台南
318,2024-03-23,3396,台南
506,2024-04-15,458,台南
318,2024-05-02,-526,台南
319,2024-05-24,451,新竹
319,2024-06-14,537,新竹
319,2024-07-26,550,新竹
319,2024-08-01,558,新竹 
319,2024-09-25,518,Hsinchu
319,2024-10-19,531, 新竹
319,2024-11-22,488,新竹
319,2024-12-03,561,新竹 
320,2024-01-25,-471,台中
320,2024-02-28,459,台中
506,2024-03-23,572,台中
320,2024-04-07,513,台中市
320,2024-05-25,529,台中
320,2024-06-28,539,台中市
320,2024年07月18日,530,台中
320,2024-08-27,519,Taichung
501,2024-09-10,466,台中
320,2024/10/20,472,taichung 
320,2024-11-20,452,臺中
320,2024-12-13,465,台中
321,2024年01月04日,52,高雄
321,2024-02-04,45,高雄
321,2024-03-23,"2,432",高雄
321,2024/04/20,51,高雄
321,2024-05-03,-54,高雄
321,2024年06月20日,47,高雄 
321,2024年07月06日,49,kaohsiung
322,2024-05-02,-529,高雄
322,2024-06-22,-530,高雄 
322,2024-07-04,450,高雄
322,2024-08-22,485,高雄
322,2024-09-02,455,高雄 
322,2024-10-22,2969,高雄
322,2024年11月12日,519,Kaohsiung
503,2024-12-09,500,高雄
323,2024-01-01,3363,台南
323,2024-02-25,149,台南
323,2024年03月05日,170,台南
323,2024-04-10,147,台南
510,2024-01-03,564,台北
324,2024/02/26,570,台北
324,2024/03/14,451,Taipei
324,2024-04-01,518,台北
324,2024-05-13,515,台北
324,2024-06-20,490,台北
324,2024-07-17,552,taipei
324,2024-08-18,-563,台北
324,2024-09-05,528, 台北
509,2024-10-15,474,台北
324,2024/11/26,480,台北 
324,2024-12-26,-573, 台北
326,2024-06-10,55,台北
326,2024-07-12,-44,台北
326,2024-08-11,-50,台北
326,2024-09-27,45,taipei
326,2024-10-19,3320,台北市
326,2024-11-13,44,台北市
326,2024年12月05日,52,台北
328,2024-12-24,171,Taichung
329,2024-06-04,544,台南
504,2024-07-10,572,Tainan
329,2024-08-21,450,台南
329,2024-09-27,472,台南市
329,2024-10-13,455,tainan
329,2024/11/03,480,台南
329,2024-12-15,509,台南
330,2024-01-11,520,新竹
330,2024-02-14,572,Hsinchu
330,2024年03月28日,520,新竹
330,2024-04-04,2764,新竹
330,2024-05-20,678,新竹
506,2024-12-08,51,高雄
332,2024-01-23,534,新竹
508,2024-02-26,450,hsinchu
332,2024-03-16,4396,新竹
332,2024-04-17,471,新竹
332,2024-05-06,498,新竹
332,2024/06/22,535,新竹
332,2024-07-11,509,新竹
332,2024/08/10,536,新竹
332,2024-09-21,-480,新竹
332,2024-10-27,536,新竹 
332,2024-11-13,570,新竹
332,2024-12-23,1424,新竹
334,2024-01-11,491,台北
334,2024-02-14,"3,117",台北
334,2024-03-24,524,台北
507,2024-04-01,527,台北
334,2024/05/16,508,台北
334,2024-06-22,484,Taipei
334,2024-07-01,558,台北
334,2024-08-06,-517,台北
510,2024-09-24,451,台北
334,2024-10-07,460,台北市
334,2024-11-25,571,Taipei
334,2024-12-24,3399,台北 
336,2024/03/23,152, 高雄
336,2024-04-11,148, 高雄
336,2024/05/16,136,高雄
336,2024/06/24,153,高雄
336,2024-07-11,144,Kaohsiung
285,2024-06-04,137,Hsinchu
201,2024-07-06,55,新竹市
336,2024年10月07日,169,高雄
336,2024年11月06日,147,kaohsiung
336,2024-12-09,170, 高雄
337,2024-02-13,157,高雄 
337,2024-03-20,154,高雄
337,2024-04-21,147,高雄
337,2024-05-25,141,高雄 
508,2024-06-19,142,高雄
337,2024-07-27,NT$136,高雄
337,2024年08月01日,142,高雄
337,2024-09-19,887,高雄
337,2024-10-20,-159, 高雄
337,2024年11月21日,146, 高雄
338,2024-08-10,待確認,高雄
340,2024-03-12,-51,高雄
340,2024年04月10日,48,高雄
342,2024-01-21,858,高雄
504,2024-02-01,573,高雄
342,2024-03-06,-483,高雄
342,2024-04-25,468,高雄 
342,2024-05-11,567,高雄
342,2024-06-27,545,高雄市
342,2024/07/10,512,高雄
342,2024-08-14,,高雄
342,2024-09-11,557,高雄
342,2024-10-27,516,高雄
342,2024-11-12,503,高雄 
342,2024-12-17,531,高雄
343,2024-03-15,3467,台南
343,2024-04-21,158,台南
343,2024/05/08,138,tainan
343,2024-06-24,165,台南
343,2024-07-27,-134,台南
343,2024/08/16,144,台南
343,2024-09-24,144,Tainan
343,2024-10-15,913,台南
343,2024-11-01,158,臺南
343,2024/12/16,152,台南
345,2024-01-18,56,高雄
346,2024-01-21,-151,tainan
506,2024-02-14,165,台南
346,2024年03月26日,139,台南
346,2024-04-21,157,tainan
346,2024-05-22,170,Tainan
346,2024-06-05,149,台南
346,2024-07-20,4437,台南
509,2024-10-09,140,台中
347,2024-11-18,160,台中
347,2024-12-21,138,台中
348,2024-10-22,149,新竹
350,2024-01-16,153,台中市
350,2024-02-24,163,臺中
350,2024-03-07,146,台中
350,2024-04-28,146,台中
350,2024-05-10,705,台中市
350,2024-06-09,646,台中
350,2024-07-24,156,台中
350,2024-08-10,-135,台中 
503,2024-08-23,49,台中市
351,2024-09-25,50,臺中
351,2024/10/14,53,台中
351,2024年11月07日,52,taichung 
351,2024年12月19日,55,taichung 
352,2024-05-06,746,台北
355,2024-06-07,564,台南
356,2024-01-22,451,新竹
356,2024-02-19,473,hsinchu
357,2024-06-07,53,台南
357,2024-07-01,-53,台南
357,2024-08-24,56,tainan
358,2024-01-14,-160,Kaohsiung
358,2024-02-21,145,高雄
358,2024-03-24,NT$169,高雄
358,2024年04月06日,160,高雄
358,2024年05月05日,143,高雄
358,2024-06-04,169,高雄
358,2024-07-19,157,高雄
358,2024-08-17,-157,高雄
358,2024-09-21,165,高雄
358,2024-10-01,3764, 高雄
358,2024/11/15,162,高雄
358,2024-12-18,150,高雄
359,2024-06-14,457,台北
359,2024-07-27,1214,台北
359,2024-08-08,558,台北
361,2024-01-20,4778,台中
361,2024-02-08,49,台中
361,2024-03-11,55,台中
363,2024-01-22,2016,新竹
363,2024-02-14,-54,新竹
363,2024-03-22,48,新竹
363,2024-04-18,52,新竹
363,2024-05-11,55,新竹市
363,2024-06-25,54,新竹市
363,2024-07-13,52,新竹
363,2024-08-09,46,新竹
363,2024-09-20,45,新竹
363,2024-10-08,49,Hsinchu
363,2024-11-03,54,新竹
363,2024-12-24,45,新竹市
506,2024-01-11,56, 高雄
366,2024-01-19,151,高雄
366,2024-02-02,143,高雄
366,2024-03-16,144,高雄
366,2024/04/28,148,高雄
366,2024-05-26,159, 高雄
366,2024-06-23,161,高雄
366,2024-07-03,146,高雄
366,2024-08-25,164,高雄
366,2024-09-10,1143,高雄
366,2024年10月03日,155,高雄
366,2024-11-25,165,高雄
505,2024-12-20,142,高雄
367,2024-01-01,168,Hsinchu
367,2024-02-20,149,Hsinchu
368,2024-10-28,146,台中市
368,2024/11/24,148,台中
368,2024-12-21,141,台中
369,2024-01-16,512,台北
370,2024-03-06,464,高雄
370,2024-04-25,492,高雄
507,2024-01-19,48,hsinchu
372,2024-02-27,52,新竹
372,2024-03-08,-53,新竹
372,2024-04-26,52,新竹
510,2024-05-20,55,新竹
373,2024-10-17,547,台中
373,2024-11-19,2008,台中
373,2024-12-25,,台中
374,2024-01-27,2979,台北市
375,2024-10-13,,台中 
375,2024-11-28,733,台中
375,2024-12-07,937,台中 
376,2024年08月14日,55, 高雄
376,2024-09-25,45,高雄
376,2024-10-12,,Kaohsiung
376,2024-11-27,49,高雄市
376,2024-12-04,-54,高雄
377,2024-01-14,50,台南
377,2024-02-14,-51,Tainan
377,2024-03-03,-47,台南
377,2024-04-08,54,台南
377,2024/05/28,50,台南
377,2024-06-10,45, 台南
377,2024-07-28,45,台南
377,2024-08-09,-44,台南
377,2024-09-24,50,Tainan
377,2024-10-18,-49,台南
377,2024/11/13,47,台南
377,2024-12-06,55,台南
379,2024-08-25,3916,台北
379,2024-09-20,146,台北
379,2024-10-18,2680,taipei
379,2024-11-07,162,台北
379,2024-12-15,157,Taipei
380,2024-11-25,498,台南
380,2024年12月21日,512,台南
381,2024-10-20,1784,新竹
381,2024-11-26,491,hsinchu
381,2024年12月21日,484,新竹
384,2024-01-05,498,台中市
384,2024-02-17,535,台中
506,2024-03-08,514,台中市
506,2024-04-11,534,台中
385,2024-08-03,135,新竹 
505,2024-01-07,506,台北
389,2024-08-15,4949,taichung 
390,2024-07-20,150,台南
391,2024-08-21,50,台南
391,2024-09-17,51,台南
391,2024-10-06,48,台南
392,2024/01/04,136,台中市
392,2024/02/14,140,臺中
393,2024-03-02,470,Hsinchu
393,2024-04-24,549,新竹
393,2024-05-10,4670,新竹
393,2024-06-20,493,新竹
393,2024-07-22,527,新竹
393,2024/08/13,518,新竹
395,2024-06-24,-144,台北
395,2024-07-27,134,台北市
395,2024-08-04,1447,台北
395,2024-09-11,160,台北
395,2024-10-15,152,台北
398,2024-03-21,145,台北
398,2024-04-06,171,台北
398,2024-05-03,150,台北 
398,2024-06-22,140,taipei
398,2024-07-21,141, 台北
398,2024/08/20,169,台北
398,2024年09月17日,165,台北
398,2024-10-03,152,台北
398,2024-11-24,171,台北
398,2024-12-04,151,台北
399,2024年12月14日,464,臺北
401,2024-12-05,162,台中
403,2024年06月07日,139,台北
403,2024-07-18,152,台北
403,2024-08-14,168,taipei
403,2024-09-12,159,台北
403,2024-10-26,-136,台北 
403,2024-11-18,-138,台北
403,2024-12-07,146, 台北
404,2024-09-15,53,taichung 
404,2024-10-20,51,台中
404,2024-11-10,51,台中
404,2024/12/10,56,台中
406,2024-01-23,"1,181",臺中
406,2024-02-10,53,台中
504,2024-05-18,44,Taipei
408,2024-06-14,50,台北
408,2024-07-03,-55,台北
408,2024-08-07,48,臺北
408,2024年09月12日,45,台北
408,2024-10-09,585,Taipei
411,2024-10-24,161,台南
411,2024-11-13,-138,台南
411,2024年12月08日,171,台南
504,2024-06-12,139,高雄
412,2024-07-24,148,Kaohsiung
412,2024-08-10,1947, 高雄
412,2024-09-22,144,高雄
412,2024-10-26,-171,高雄
412,2024-11-09,152,kaohsiung
412,2024-12-11,145, 高雄
413,2024-01-21,453,臺北
413,2024-02-14,530,台北
413,2024-03-13,-565,台北
413,2024-04-04,544,臺北
413,2024-05-27,-496,台北
413,2024-06-05,534,台北 
414,2024-01-13,-47,台北
506,2024-08-05,524,台北
416,2024-05-12,137,Kaohsiung
416,2024年06月05日,135,高雄
416,2024-07-02,142,高雄
419,2024-07-04,49,台南
419,2024-08-04,48,台南
421,2024-03-07,2968,新竹
421,2024/04/19,499,hsinchu
502,2024-05-08,524,新竹
422,2024-07-18,-141,新竹
423,2024-01-26,52,高雄
423,2024-02-07,48,高雄
423,2024-03-27,47,高雄
423,2024-04-04,45,高雄
423,2024-05-13,56,高雄
424,2024-04-13,56,台北
426,2024-10-02,161,台北
426,2024-11-07,2930,台北
426,2024-12-09,136,台北
427,2024-01-24,4785,taipei
427,2024-02-25,50,臺北
427,2024-03-07,54,台北市
428,2024-03-06,137,台北 
428,2024-04-05,1976,台北
428,2024-05-26,138,台北市
428,2024-06-11,141, 台北
428,2024-07-26,156,台北
428,2024-08-04,146, 台北
428,2024-09-16,-135,台北
428,2024-10-28,166,臺北
430,2024/02/26,142,臺中
430,2024-03-28,-171,台中
430,2024/04/18,150,台中
430,2024-05-14,139,台中
430,2024-06-15,150,taichung 
430,2024-07-08,134,台中 
431,2024-09-16,53,新竹
431,2024-10-24,48, 新竹
431,2024-11-01,51,新竹
431,2024-12-03,981,hsinchu
432,2024-09-07,,新竹
432,2024-10-24,55,新竹
432,2024-11-14,4586,新竹
432,2024-12-16,2579,hsinchu
433,2024/01/03,146,臺南
433,2024-02-02,142,台南
433,2024-03-21,154,Tainan
433,2024-04-22,3819,臺南
435,2024-12-21,142,台中
438,2024-01-19,55,新竹
438,2024-02-22,-46,新竹
465,2024-12-12,136,新竹
438,2024-04-13,52,新竹
438,2024-05-20,53, 新竹
438,2024-06-05,46,新竹
438,2024-07-01,46,新竹
438,2024-08-06,50,新竹 
438,2024/09/18,54,新竹
438,2024-10-25,53,新竹
438,2024-11-25,55,新竹
438,2024-12-01,待確認,hsinchu
439,2024-12-11,50,台中 
440,2024-04-07,47,高雄
440,2024-05-21,-56,高雄
440,2024-06-18,-46,高雄
441,2024-03-28,52,台北
441,2024-04-19,1827,taipei
441,2024-05-01,53,台北
441,2024-06-22,50,台北 
441,2024-07-27,-54,台北
441,2024-08-21,45,台北
441,2024-09-01,NT$45,台北
442,2024-01-17,490,新竹市
442,2024-02-13,525,新竹
442,2024-03-27,516,hsinchu
443,2024/06/26,554,台南
445,2024-12-28,"1,257",新竹
478,2024-04-16,-166,台南
446,2024-02-19,,台南
446,2024-03-19,452,台南市
446,2024/04/01,512,台南
446,2024-05-09,473,台南
446,2024-06-10,456,台南
446,2024年07月09日,570,台南市
446,2024年08月21日,484,台南
446,2024-09-26,541,臺南
446,2024-10-05,NT$466,台南
446,2024-11-02,535,台南
446,2024/12/01,533,台南
447,2024-12-05,3077,高雄
448,2024-11-13,-474,Hsinchu
448,2024-12-08,"1,299",新竹市
450,2024-09-08,555,台南
450,2024-10-12,1799,台南
450,2024-11-24,562,台南
450,2024-12-16,490,台南
453,2024-08-06,55,台南
453,2024-09-19,48,tainan
453,2024年10月16日,51,台南
453,2024-11-20,54,台南
453,2024-12-14,48,臺南
454,2024-01-21,1365,高雄
457,2024-06-19,1342, 新竹
457,2024-07-25,522,新竹
457,2024-08-21,488, 新竹
457,2024-09-04,540,新竹
457,2024-10-01,"4,581",新竹
457,2024-11-01,-451,新竹
457,2024-12-24,566,Hsinchu
458,2024-01-27,"2,026",台南
458,2024-02-14,171,台南
459,2024-01-25,508,台南
459,2024-02-15,-520,台南
460,2024-11-07,45,台北
461,2024-01-24,-54,臺北
461,2024-02-12,46,台北 
461,2024-03-28,55,台北
461,2024-04-01,53,Taipei
461,2024-05-23,-55,臺北
461,2024-06-03,56,台北
461,2024-07-26,1282,台北
461,2024-08-15,2239,台北
461,2024-09-27,53,taipei
504,2024-10-06,54,Taipei
461,2024-11-19,54,台北
509,2024-04-26,48,台中
462,2024-05-24,3100,台中
463,2024-06-28,167,Kaohsiung
463,2024年07月05日,156,高雄
463,2024-08-13,159,高雄 
463,2024-09-28,3468,高雄
463,2024-10-18,143,高雄
464,2024-06-07,450,台北
464,2024-07-01,558,台北
464,2024-08-09,512,台北
464,2024-09-19,488,Taipei
464,2024-10-16,2285, 台北
464,2024-11-10,540,台北
464,2024-12-16,509,台北市
465,2024-09-14,-152,新竹
465,2024-10-10,167,新竹
501,2024-11-09,154,新竹
465,2024-12-12,136,新竹
466,2024-08-19,555,tainan
466,2024年09月02日,466,台南
466,2024-10-05,457,Tainan
507,2024-11-05,465,台南
466,2024-12-07,待確認,台南
467,2024-01-14,4279,tainan
467,2024-02-22,141,台南
467,2024-03-18,149,Tainan
467,2024-04-05,154,tainan
467,2024-05-26,157,台南
467,2024/06/07,166,Tainan
467,2024-07-27,160,台南
467,2024-08-06,1570,tainan
468,2024年08月24日,158,台北
468,2024-09-03,148,台北
468,2024-10-23,155,台北
468,2024年11月16日,169,Taipei
469,2024-12-09,144,台北
471,2024-01-05,502,台南
471,2024-02-11,463,臺南
471,2024-03-24,481,台南
471,2024-04-25,-503,台南
471,2024-05-03,449,台南
471,2024-06-23,481,tainan
471,2024-07-09,514,台南
471,2024-08-09,"2,588",台南
471,2024-09-28,490,Tainan
471,2024/10/18,457,台南
472,2024-12-12,478,新竹
474,2024-10-22,4070,Hsinchu
474,2024-11-20,46,新竹
474,2024年12月27日,47, 新竹
476,2024-10-07,53, 新竹
476,2024-11-03,49,新竹
476,2024-12-07,-46,新竹
477,2024-01-07,151,新竹
501,2024-02-20,150,新竹 
477,2024-03-03,145,新竹
477,2024-04-20,142,新竹
506,2024-05-20,162,新竹 
477,2024-06-26,163,新竹
478,2024年03月10日,171,台南市
478,2024-04-16,-166,台南
478,2024-05-01,151,台南
478,2024-06-27,137,台南
478,2024-07-22,136,台南
478,2024-08-18,-142,台南市
478,2024-09-24,141,臺南
478,2024-10-16,-147,台南
509,2024-11-12,146,臺南
478,2024-12-18,134,台南
480,2024-08-14,2240,Kaohsiung
480,2024-09-14,157,高雄
480,2024年10月21日,168,高雄
480,2024-11-12,162,高雄
481,2024/01/01,454,高雄
501,2024-02-09,553,高雄
481,2024-03-08,待確認,高雄
481,2024年04月28日,528,高雄
483,2024-06-21,-47,台南
483,2024/07/03,56,Tainan
484,2024-01-03,1246,台北
485,2024-12-28,1643,高雄
503,2024-07-17,155,台南
488,2024年08月18日,147,tainan
488,2024-09-17,-162,臺南
488,2024-10-12,139,台南
488,2024-11-24,167,台南市
488,2024-12-18,156,台南
490,2024-01-24,-56, 台南
491,2024-01-26,149,新竹
491,2024-02-02,159,新竹
491,2024-03-01,136,新竹
491,2024年04月03日,148,新竹
491,2024-05-10,4362,新竹市
491,2024-06-11,-159,新竹
491,2024年07月10日,149,新竹
491,2024/08/15,152,新竹
491,2024-09-11,140,Hsinchu
491,2024-10-03,3527,新竹
495,2024-04-28,475,新竹
495,2024年05月20日,535,新竹
497,2024-11-21,157,台南
497,2024-12-23,3150,台南
498,2024-08-07,-161,台南
498,2024-09-25,"2,663",台南
498,2024-10-22,"2,120", 台南
498,2024-11-22,163,台南
498,2024-12-20,4976,台南
499,2024-11-23,4840,高雄
499,2024-12-15,152,高雄
500,2024-12-04,137,新竹
179,2024-08-18,2276,台中
51,2024-08-18,-81,高雄
453,2024-11-10,-18,台南
34,2024-09-18,261,台北
185,2024-05-03,待確認,高雄
104,2024年10月13日,240,Taichung
18,2024-11-19,401,台南
490,2024-01-13,42,台南市
67,2024-03-09,284,高雄
476,2024-12-18,27, 新竹
357,2024-06-09,"2,426",台南
307,2024/04/12,16,新竹
122,2024-09-18,25,台中
21,2024-08-24,38,高雄
229,2024-04-09,320,新竹
247,2024-07-27,-19, 高雄
435,2024-12-10,87,台中 
343,2024-12-13,-62,tainan
283,2024/08/28,67,新竹
351,2024-08-04,25,台中
376,2024-11-20,4689,高雄市
347,2024-11-02,107,台中市
172,2024/03/13,29,高雄 
18,2024-12-27,163,台南
76,2024-07-28,36,台中
239,2024-06-10,420,高雄
393,2024-07-01,263,新竹
326,2024-11-22,28,Taipei
477,2024/04/03,57,新竹
18,2024-11-08,待確認,臺南
295,2024-08-09,-225,台南
18,2024-12-11,215,台南市
501,2024-11-18,97,新竹
217,2024-12-27,待確認,新竹
86,2024-05-25,45,台北
158,2024/02/22,318,高雄
21,2024/03/08,32, 高雄
50,2024-06-03,68,hsinchu
358,2024-04-20,108,kaohsiung
346,2024-06-21,83,台南
460,2024-11-08,36,Taipei
25,2024-06-21,24,台南
491,2024-02-26,101,新竹
243,2024-07-02,2979,台南市
491,2024/06/11,68,新竹
94,2024-05-07,36,台南
110,2024年02月28日,109,台北
18,2024-08-18,315,台南
193,2024-06-15,317,台中市
352,2024-05-12,122, 台北
346,2024-01-21,-49,tainan
124,2024-10-17,316,台南
430,2024-02-13,83,台中
59,2024-03-24,216,高雄
149,2024-12-21,-382,台北
154,2024-08-03,238,台北
243,2024/07/06,162,台南
37,2024-12-13,40,台北
317,2024-11-06,32,高雄
173,2024-04-14,98, 新竹
131,2024/07/19,267,新竹
133,2024-09-01,-105,新竹 
171,2024年01月03日,27,高雄
197,2024-12-05,21,台南
428,2024/05/17,44,台北
247,2024-11-08,28, 高雄
332,2024/12/07,305,新竹
132,2024-04-20,24,台北
246,2024-03-09,25,台南
284,2024-08-23,-81,臺南
178,2024-12-16,221,高雄
18,2024/12/10,135,台南
332,2024年12月01日,304,Hsinchu
481,2024-03-25,180,高雄
276,2024年06月17日,154,台中
211,2024-04-25,-80,Taichung
406,2024-02-03,32,台中
282,2024-04-13,-246,台北
197,2024-12-09,11,台南
164,2024-10-17,183,台中
457,2024-12-21,-395,Hsinchu
109,2024/12/17,20,台中市
30,2024-02-19,175,台南
113,2024-05-21,25,高雄
11,2024-08-21,22,台北
85,2024年12月08日,33,新竹
428,2024-09-23,77,Taipei
223,2024-12-08,246,台北
280,2024-10-19,"4,671",新竹
8,2024-07-02,76,新竹市
206,2024-11-18,313,台南
272,2024-01-22,2790,新竹 
295,2024-02-11,-144,台南
510,2024-12-20,115,台北
197,2024-12-26,813,台南
131,2024-02-21,249,新竹市
421,2024-04-02,-339,Hsinchu
132,2024-05-21,3937,台北
114,2024-11-22,58,台北
346,2024-02-07,91,台南
428,2024-10-03,126,臺北
384,2024-02-16,211,taichung 
164,2024-08-07,358,臺中
52,2024/10/07,224,新竹
197,2024-12-02,16,台南
246,2024-05-22,18,台南市
21,2024-01-04,-25, 高雄
85,2024-10-25,34,新竹
466,2024-09-09,170,台南
361,2024-03-04,1296,台中
301,2024-11-19,4536,taichung 
146,2024-05-14,27,新竹
441,2024-07-13,3814,台北
104,2024-10-26,-530,taichung 
141,2024-10-19,NT$297,臺中
173,2024-03-07,101,新竹
117,2024-02-15,36,台南
510,2024-07-21,405,台中
350,2024-04-22,85,臺中
297,2024-03-28,2273,Hsinchu
253,2024-11-26,29,高雄
435,2024-12-14,28,taichung 
505,2024-12-08,58,高雄
477,2024-05-16,103,新竹
88,2024-01-14,2841,高雄 
408,2024-06-01,978,台北
275,2024-03-16,4236,tainan
239,2024-11-20,-343,高雄
320,2024-02-28,459,台中
180,2024-02-22,72,高雄
323,2024-01-09,96,台南
34,2024-10-26,297,taipei
114,2024-06-05,65,台北
502,2024-04-19,249,台北
191,2024-02-21,66,台中
7,2024年11月22日,35,Kaohsiung
70,2024-12-04,84, 台北
411,2024-12-05,125,tainan
328,2024-12-14,93,台中
157,2024-06-24,待確認,台北
245,2024/09/28,396,台北
464,2024年10月19日,217,台北市
506,2024-07-23,26,台中
22,2024-03-12,202,台南
216,2024-07-24,325,高雄
377,2024年06月15日,32, 台南
438,2024-11-15,3446,新竹
131,2024/02/02,257,Hsinchu
428,2024-04-16,58,台北
54,2024-06-21,,高雄
154,2024-04-12,328,台北
328,2024-12-13,92,台中
114,2024-09-04,72,台北
74,2024-07-07,92,高雄
477,2024/03/21,55,新竹
423,2024-02-18,21,高雄
474,2024-12-19,21,新竹
450,2024-10-28,173,台南
140,2024-11-26,105,台中
243,2024-07-18,198,台南
432,2024-09-07,28,新竹 
85,2024-09-01,23,新竹 
6,2024-06-09,111,高雄
244,2024年10月15日,383,台中
366,2024-08-09,59,高雄
358,2024-04-14,-66,高雄
223,2024年12月22日,138,台北
403,2024-09-23,48,台北市
180,2024-05-20,69,高雄
184,2024-08-21,75,台南
164,2024-09-24,425,Taichung
23,2024-01-26,25,新竹
259,2024-10-03,92,新竹
18,2024-08-18,326,台南
61,2024-10-23,NT$280,Tainan
334,2024-02-16,406,台北市
293,2024-12-04,16, 台南
